segment_id,test_point_id,date,pipe_to_soil_v,on_potential_v,current_ma,criteria_met,standard
SEG-01,TP-01-3,2025-08-12,-0.862,-1.245,2.85,Pass,NACE SP0169
SEG-02,TP-02-1,2025-08-12,-0.75,-1.143,0.58,Fail,NACE SP0169
SEG-02,TP-02-2,2025-08-12,-0.832,-1.094,1.36,Fail,NACE SP0169
SEG-02,TP-02-3,2025-08-12,-0.893,-1.044,0.76,Pass,NACE SP0169
SEG-03,TP-03-1,2025-08-12,-0.911,-1.045,0.57,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-12,-0.938,-1.192,3.47,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-12,-0.83,-1.202,2.16,Fail,NACE SP0169
SEG-04,TP-04-1,2025-08-12,-0.706,-1.018,4.4,Fail,NACE SP0169
SEG-04,TP-04-2,2025-08-12,-0.71,-0.937,3.08,Fail,NACE SP0169
SEG-04,TP-04-3,2025-08-12,-0.886,-1.053,2.68,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-12,-0.766,-1.163,1.87,Fail,NACE SP0169
SEG-05,TP-05-2,2025-08-12,-0.863,-1.009,1.81,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-12,-0.894,-1.249,2.39,Pass,NACE SP0169
SEG-06,TP-06-1,2025-08-12,-1.066,-1.44,4.45,Pass,NACE SP0169
SEG-06,TP-06-2,2025-08-12,-0.748,-0.866,2.5,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-12,-0.781,-1.092,3.09,Fail,NACE SP0169
SEG-07,TP-07-1,2025-08-12,-0.721,-0.936,2.68,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-12,-0.982,-1.232,4.75,Pass,NACE SP0169
SEG-07,TP-07-3,2025-08-12,-0.811,-1.141,3.25,Fail,NACE SP0169
SEG-01,TP-01-1,2025-08-13,-0.956,-1.346,3.66,Pass,NACE SP0169
SEG-01,TP-01-2,2025-08-13,-0.836,-1.13,2.68,Fail,NACE SP0169
SEG-01,TP-01-3,2025-08-13,-0.722,-0.936,3.61,Fail,NACE SP0169
SEG-02,TP-02-1,2025-08-13,-0.889,-1.233,1.41,Pass,NACE SP0169
SEG-02,TP-02-2,2025-08-13,-0.942,-1.094,1.82,Pass,NACE SP0169
SEG-02,TP-02-3,2025-08-13,-0.868,-1.021,2.64,Pass,NACE SP0169
SEG-03,TP-03-1,2025-08-13,-0.865,-1.092,3.92,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-13,-0.86,-1.133,3.64,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-13,-0.751,-0.863,0.66,Fail,NACE SP0169
SEG-04,TP-04-1,2025-08-13,-0.736,-0.974,1.71,Fail,NACE SP0169
SEG-04,TP-04-2,2025-08-13,-0.833,-1.136,3.94,Fail,NACE SP0169
SEG-04,TP-04-3,2025-08-13,-0.709,-1.053,0.96,Fail,NACE SP0169
SEG-05,TP-05-1,2025-08-13,-0.931,-1.122,0.5,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-13,-0.875,-1.037,0.84,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-13,-0.856,-1.188,3.27,Pass,NACE SP0169
SEG-06,TP-06-1,2025-08-13,-0.911,-1.162,1.98,Pass,NACE SP0169
SEG-06,TP-06-2,2025-08-13,-0.786,-1.174,2.9,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-13,-0.92,-1.096,0.82,Pass,NACE SP0169
SEG-07,TP-07-1,2025-08-13,-1.015,-1.333,2.18,Pass,NACE SP0169
SEG-07,TP-07-2,2025-08-13,-0.742,-1.09,2.86,Fail,NACE SP0169
SEG-07,TP-07-3,2025-08-13,-0.93,-1.072,4.9,Pass,NACE SP0169
SEG-01,TP-01-1,2025-08-14,-0.773,-1.051,3.4,Fail,NACE SP0169
SEG-01,TP-01-2,2025-08-14,-0.802,-0.944,0.73,Fail,NACE SP0169
SEG-01,TP-01-3,2025-08-14,-0.806,-0.944,3.94,Fail,NACE SP0169
SEG-02,TP-02-1,2025-08-14,-0.923,-1.171,2.27,Pass,NACE SP0169
SEG-02,TP-02-2,2025-08-14,-0.893,-1.067,1.49,Pass,NACE SP0169
SEG-02,TP-02-3,2025-08-14,-1.014,-1.203,3.98,Pass,NACE SP0169
SEG-03,TP-03-1,2025-08-14,-0.972,-1.157,4.51,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-14,-0.883,-1.075,4.51,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-14,-0.849,-1.2,4.26,Fail,NACE SP0169
SEG-04,TP-04-1,2025-08-14,-0.969,-1.173,1.7,Pass,NACE SP0169
SEG-04,TP-04-2,2025-08-14,-0.791,-1.178,2.08,Fail,NACE SP0169
SEG-04,TP-04-3,2025-08-14,-0.935,-1.165,4.11,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-14,-0.975,-1.342,0.66,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-14,-0.892,-1.257,1.5,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-14,-0.843,-1.233,2.93,Fail,NACE SP0169
SEG-06,TP-06-1,2025-08-14,-0.811,-1.133,1.43,Fail,NACE SP0169
SEG-06,TP-06-2,2025-08-14,-0.891,-1.256,2.99,Pass,NACE SP0169
SEG-06,TP-06-3,2025-08-14,-0.728,-1.058,1.25,Fail,NACE SP0169
SEG-07,TP-07-1,2025-08-14,-0.735,-0.955,1.44,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-14,-1.006,-1.208,2.29,Pass,NACE SP0169
SEG-07,TP-07-3,2025-08-14,-0.808,-1.064,2.83,Fail,NACE SP0169
SEG-01,TP-01-1,2025-08-15,-0.91,-1.189,2.37,Pass,NACE SP0169
SEG-01,TP-01-2,2025-08-15,-0.93,-1.171,2.62,Pass,NACE SP0169
SEG-01,TP-01-3,2025-08-15,-0.982,-1.222,1.99,Pass,NACE SP0169
SEG-02,TP-02-1,2025-08-15,-0.919,-1.08,3.75,Pass,NACE SP0169
SEG-02,TP-02-2,2025-08-15,-0.726,-1.081,4.56,Fail,NACE SP0169
SEG-02,TP-02-3,2025-08-15,-1.029,-1.323,0.73,Pass,NACE SP0169
SEG-03,TP-03-1,2025-08-15,-0.9,-1.189,2.2,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-15,-0.75,-1.074,1.15,Fail,NACE SP0169
SEG-03,TP-03-3,2025-08-15,-0.852,-1.012,3.95,Pass,NACE SP0169
SEG-04,TP-04-1,2025-08-15,-0.82,-1.029,1.95,Fail,NACE SP0169
SEG-04,TP-04-2,2025-08-15,-0.78,-0.94,3.53,Fail,NACE SP0169
SEG-04,TP-04-3,2025-08-15,-0.886,-1.018,4.59,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-15,-0.918,-1.041,3.03,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-15,-0.865,-1.001,0.64,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-15,-0.755,-0.875,3.21,Fail,NACE SP0169
SEG-06,TP-06-1,2025-08-15,-0.784,-1.12,3.42,Fail,NACE SP0169
SEG-06,TP-06-2,2025-08-15,-0.78,-1.174,2.49,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-15,-0.907,-1.214,3.54,Pass,NACE SP0169
SEG-07,TP-07-1,2025-08-15,-0.762,-1.005,2.42,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-15,-0.792,-1.131,3.55,Fail,NACE SP0169
SEG-07,TP-07-3,2025-08-15,-0.795,-0.959,4.17,Fail,NACE SP0169
SEG-01,TP-01-1,2025-08-16,-0.808,-1.032,3.51,Fail,NACE SP0169
SEG-01,TP-01-2,2025-08-16,-0.916,-1.291,3.32,Pass,NACE SP0169
SEG-01,TP-01-3,2025-08-16,-0.935,-1.21,1.46,Pass,NACE SP0169
SEG-02,TP-02-1,2025-08-16,-0.903,-1.225,3.06,Pass,NACE SP0169
SEG-02,TP-02-2,2025-08-16,-0.829,-1.217,4.41,Fail,NACE SP0169
SEG-02,TP-02-3,2025-08-16,-0.839,-1.133,4.75,Fail,NACE SP0169
SEG-03,TP-03-1,2025-08-16,-0.857,-1.073,2.04,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-16,-0.931,-1.145,3.24,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-16,-0.937,-1.059,4.11,Pass,NACE SP0169
SEG-04,TP-04-1,2025-08-16,-0.835,-1.035,4.38,Fail,NACE SP0169
SEG-04,TP-04-2,2025-08-16,-0.91,-1.037,2.75,Pass,NACE SP0169
SEG-04,TP-04-3,2025-08-16,-0.83,-1.217,2.92,Fail,NACE SP0169
SEG-05,TP-05-1,2025-08-16,-0.905,-1.255,3.32,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-16,-0.891,-1.105,1.66,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-16,-0.806,-0.928,3.42,Fail,NACE SP0169
SEG-06,TP-06-1,2025-08-16,-0.737,-0.997,4.88,Fail,NACE SP0169
SEG-06,TP-06-2,2025-08-16,-0.753,-0.98,1.3,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-16,-0.837,-1.232,3.54,Fail,NACE SP0169
SEG-07,TP-07-1,2025-08-16,-0.816,-0.967,1.32,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-16,-0.909,-1.276,4.71,Pass,NACE SP0169
SEG-07,TP-07-3,2025-08-16,-0.902,-1.232,1.12,Pass,NACE SP0169
SEG-01,TP-01-1,2025-08-17,-0.917,-1.071,4.09,Pass,NACE SP0169
SEG-01,TP-01-2,2025-08-17,-0.902,-1.223,1.54,Pass,NACE SP0169
SEG-01,TP-01-3,2025-08-17,-0.923,-1.237,4.17,Pass,NACE SP0169
SEG-02,TP-02-1,2025-08-17,-0.759,-0.924,4.13,Fail,NACE SP0169
SEG-02,TP-02-2,2025-08-17,-0.792,-1.165,1.07,Fail,NACE SP0169
SEG-02,TP-02-3,2025-08-17,-0.777,-1.134,2.95,Fail,NACE SP0169
SEG-03,TP-03-1,2025-08-17,-0.722,-1.111,4.09,Fail,NACE SP0169
SEG-03,TP-03-2,2025-08-17,-0.811,-1.065,1.21,Fail,NACE SP0169
SEG-03,TP-03-3,2025-08-17,-0.948,-1.345,4.31,Pass,NACE SP0169
SEG-04,TP-04-1,2025-08-17,-0.815,-1.096,0.88,Fail,NACE SP0169
SEG-04,TP-04-2,2025-08-17,-0.72,-0.888,3.31,Fail,NACE SP0169
SEG-04,TP-04-3,2025-08-17,-0.828,-0.963,4.41,Fail,NACE SP0169
SEG-05,TP-05-1,2025-08-17,-0.849,-1.023,2.34,Fail,NACE SP0169
SEG-05,TP-05-2,2025-08-17,-0.747,-1.135,1.58,Fail,NACE SP0169
SEG-05,TP-05-3,2025-08-17,-0.841,-1.22,4.68,Fail,NACE SP0169
SEG-06,TP-06-1,2025-08-17,-1.046,-1.263,4.18,Pass,NACE SP0169
SEG-06,TP-06-2,2025-08-17,-0.86,-1.003,1.93,Pass,NACE SP0169
SEG-06,TP-06-3,2025-08-17,-0.806,-0.972,4.55,Fail,NACE SP0169
SEG-07,TP-07-1,2025-08-17,-0.841,-1.11,3.54,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-17,-0.888,-1.021,2.43,Pass,NACE SP0169
SEG-07,TP-07-3,2025-08-17,-1.003,-1.147,0.68,Pass,NACE SP0169
SEG-01,TP-01-1,2025-08-18,-0.813,-1.059,1.46,Fail,NACE SP0169
SEG-01,TP-01-2,2025-08-18,-0.696,-0.923,2.5,Fail,NACE SP0169
SEG-01,TP-01-3,2025-08-18,-0.798,-1.043,2.75,Fail,NACE SP0169
SEG-02,TP-02-1,2025-08-18,-0.885,-1.148,2.23,Pass,NACE SP0169
SEG-02,TP-02-2,2025-08-18,-0.676,-0.953,2.76,Fail,NACE SP0169
SEG-02,TP-02-3,2025-08-18,-0.861,-0.989,1.1,Pass,NACE SP0169
SEG-03,TP-03-1,2025-08-18,-0.796,-1.066,3.15,Fail,NACE SP0169
SEG-03,TP-03-2,2025-08-18,-0.946,-1.105,2.39,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-18,-0.643,-0.92,3.17,Fail,NACE SP0169
SEG-04,TP-04-1,2025-08-18,-0.836,-1.216,2.72,Fail,NACE SP0169
SEG-04,TP-04-2,2025-08-18,-0.836,-0.999,3.46,Fail,NACE SP0169
SEG-04,TP-04-3,2025-08-18,-0.917,-1.156,4.42,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-18,-0.858,-0.96,4.3,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-18,-0.912,-1.277,1.02,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-18,-0.751,-1.078,3.4,Fail,NACE SP0169
SEG-06,TP-06-1,2025-08-18,-0.859,-1.241,3.05,Pass,NACE SP0169
SEG-06,TP-06-2,2025-08-18,-0.894,-1.28,4.72,Pass,NACE SP0169
SEG-06,TP-06-3,2025-08-18,-0.813,-0.999,2.03,Fail,NACE SP0169
SEG-07,TP-07-1,2025-08-18,-0.738,-1.092,2.71,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-18,-0.781,-0.893,2.3,Fail,NACE SP0169
SEG-07,TP-07-3,2025-08-18,-0.751,-0.934,2.81,Fail,NACE SP0169
SEG-01,TP-01-1,2025-08-19,-0.825,-1.162,2.27,Fail,NACE SP0169
SEG-01,TP-01-2,2025-08-19,-0.819,-0.927,3.16,Fail,NACE SP0169
SEG-01,TP-01-3,2025-08-19,-0.965,-1.076,1.61,Pass,NACE SP0169
SEG-02,TP-02-1,2025-08-19,-0.85,-1.006,4.65,Fail,NACE SP0169
SEG-02,TP-02-2,2025-08-19,-0.713,-1.104,1.76,Fail,NACE SP0169
SEG-02,TP-02-3,2025-08-19,-0.789,-1.148,1.44,Fail,NACE SP0169
SEG-03,TP-03-1,2025-08-19,-0.897,-1.123,4.56,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-19,-0.87,-1.215,3.4,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-19,-0.917,-1.306,3.48,Pass,NACE SP0169
SEG-04,TP-04-1,2025-08-19,-0.941,-1.332,4.02,Pass,NACE SP0169
SEG-04,TP-04-2,2025-08-19,-0.844,-1.068,2.7,Fail,NACE SP0169
SEG-04,TP-04-3,2025-08-19,-0.927,-1.254,0.58,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-19,-0.889,-1.147,3.2,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-19,-0.803,-0.915,3.45,Fail,NACE SP0169
SEG-05,TP-05-3,2025-08-19,-0.933,-1.221,4.38,Pass,NACE SP0169
SEG-06,TP-06-1,2025-08-19,-0.777,-0.965,1.6,Fail,NACE SP0169
SEG-06,TP-06-2,2025-08-19,-0.809,-0.978,0.6,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-19,-0.777,-1.123,0.64,Fail,NACE SP0169
SEG-07,TP-07-1,2025-08-19,-0.806,-1.09,3.68,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-19,-0.844,-1.109,2.07,Fail,NACE SP0169
SEG-07,TP-07-3,2025-08-19,-0.877,-0.986,2.05,Pass,NACE SP0169
SEG-01,TP-01-1,2025-08-20,-0.838,-1.106,3.74,Fail,NACE SP0169
SEG-01,TP-01-2,2025-08-20,-0.757,-0.896,1.05,Fail,NACE SP0169
SEG-01,TP-01-3,2025-08-20,-0.771,-1.037,0.89,Fail,NACE SP0169
SEG-02,TP-02-1,2025-08-20,-0.855,-1.065,2.37,Pass,NACE SP0169
SEG-02,TP-02-2,2025-08-20,-0.82,-1.06,4.06,Fail,NACE SP0169
SEG-02,TP-02-3,2025-08-20,-0.77,-1.153,4.43,Fail,NACE SP0169
SEG-03,TP-03-1,2025-08-20,-0.916,-1.05,0.62,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-20,-0.734,-1.004,4.05,Fail,NACE SP0169
SEG-03,TP-03-3,2025-08-20,-0.97,-1.285,4.31,Pass,NACE SP0169
SEG-04,TP-04-1,2025-08-20,-0.888,-1.05,3.66,Pass,NACE SP0169
SEG-04,TP-04-2,2025-08-20,-0.894,-1.087,1.85,Pass,NACE SP0169
SEG-04,TP-04-3,2025-08-20,-0.816,-0.958,0.86,Fail,NACE SP0169
SEG-05,TP-05-1,2025-08-20,-0.955,-1.216,1.26,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-20,-0.735,-1.045,2.29,Fail,NACE SP0169
SEG-05,TP-05-3,2025-08-20,-0.747,-0.865,0.83,Fail,NACE SP0169
SEG-06,TP-06-1,2025-08-20,-1.009,-1.383,0.6,Pass,NACE SP0169
SEG-06,TP-06-2,2025-08-20,-0.768,-0.896,0.82,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-20,-0.839,-1.165,2.95,Fail,NACE SP0169
SEG-07,TP-07-1,2025-08-20,-0.807,-1.181,2.13,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-20,-0.826,-1.219,2.31,Fail,NACE SP0169
SEG-07,TP-07-3,2025-08-20,-0.858,-1.004,4.01,Pass,NACE SP0169
SEG-01,TP-01-1,2025-08-21,-0.904,-1.035,0.55,Pass,NACE SP0169
SEG-01,TP-01-2,2025-08-21,-0.916,-1.088,2.95,Pass,NACE SP0169
SEG-01,TP-01-3,2025-08-21,-0.772,-1.058,4.6,Fail,NACE SP0169
SEG-02,TP-02-1,2025-08-21,-0.714,-1.044,4.99,Fail,NACE SP0169
SEG-02,TP-02-2,2025-08-21,-0.857,-0.971,2.7,Pass,NACE SP0169
SEG-02,TP-02-3,2025-08-21,-0.853,-1.105,4.16,Pass,NACE SP0169
SEG-03,TP-03-1,2025-08-21,-0.735,-0.889,1.33,Fail,NACE SP0169
SEG-03,TP-03-2,2025-08-21,-0.718,-0.929,4.96,Fail,NACE SP0169
SEG-03,TP-03-3,2025-08-21,-0.731,-1.105,4.28,Fail,NACE SP0169
SEG-04,TP-04-1,2025-08-21,-0.727,-0.84,4.22,Fail,NACE SP0169
SEG-04,TP-04-2,2025-08-21,-0.868,-1.201,0.83,Pass,NACE SP0169
SEG-04,TP-04-3,2025-08-21,-0.871,-1.258,3.34,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-21,-0.867,-1.182,0.51,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-21,-0.81,-1.197,3.64,Fail,NACE SP0169
SEG-05,TP-05-3,2025-08-21,-0.808,-0.974,2.67,Fail,NACE SP0169
SEG-06,TP-06-1,2025-08-21,-0.986,-1.22,1.15,Pass,NACE SP0169
SEG-06,TP-06-2,2025-08-21,-0.786,-0.978,2.64,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-21,-0.807,-1.075,1.51,Fail,NACE SP0169
SEG-07,TP-07-1,2025-08-21,-0.786,-1.047,1.88,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-21,-0.757,-1.016,3.05,Fail,NACE SP0169
SEG-07,TP-07-3,2025-08-21,-0.898,-1.127,2.18,Pass,NACE SP0169
SEG-01,TP-01-1,2025-08-22,-0.823,-1.086,2.85,Fail,NACE SP0169
SEG-01,TP-01-2,2025-08-22,-0.809,-1.145,4.48,Fail,NACE SP0169
SEG-01,TP-01-3,2025-08-22,-0.698,-1.095,1.36,Fail,NACE SP0169
SEG-02,TP-02-1,2025-08-22,-0.756,-0.857,2.97,Fail,NACE SP0169
SEG-02,TP-02-2,2025-08-22,-0.765,-0.904,1.02,Fail,NACE SP0169
SEG-02,TP-02-3,2025-08-22,-0.856,-1.212,4.3,Pass,NACE SP0169
SEG-03,TP-03-1,2025-08-22,-0.902,-1.189,3.48,Pass,NACE SP0169
SEG-03,TP-03-2,2025-08-22,-0.781,-1.033,2.33,Fail,NACE SP0169
SEG-03,TP-03-3,2025-08-22,-0.868,-1.211,4.49,Pass,NACE SP0169
SEG-04,TP-04-1,2025-08-22,-0.808,-1.137,0.9,Fail,NACE SP0169
SEG-04,TP-04-2,2025-08-22,-0.805,-0.979,4.81,Fail,NACE SP0169
SEG-04,TP-04-3,2025-08-22,-0.831,-0.934,4.29,Fail,NACE SP0169
SEG-05,TP-05-1,2025-08-22,-0.865,-1.256,2.08,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-22,-0.865,-0.995,1.29,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-22,-0.876,-1.107,3.2,Pass,NACE SP0169
SEG-06,TP-06-1,2025-08-22,-0.953,-1.055,4.63,Pass,NACE SP0169
SEG-06,TP-06-2,2025-08-22,-0.969,-1.184,1.26,Pass,NACE SP0169
SEG-06,TP-06-3,2025-08-22,-0.879,-1.006,3.14,Pass,NACE SP0169
SEG-07,TP-07-1,2025-08-22,-0.913,-1.081,1.44,Pass,NACE SP0169
SEG-07,TP-07-2,2025-08-22,-0.952,-1.249,3.51,Pass,NACE SP0169
SEG-07,TP-07-3,2025-08-22,-0.756,-0.96,3.03,Fail,NACE SP0169
SEG-01,TP-01-1,2025-08-23,-1.003,-1.348,4.58,Pass,NACE SP0169
SEG-01,TP-01-2,2025-08-23,-0.694,-0.815,1.61,Fail,NACE SP0169
SEG-01,TP-01-3,2025-08-23,-0.852,-1.216,2.93,Pass,NACE SP0169
SEG-02,TP-02-1,2025-08-23,-0.927,-1.239,1.88,Pass,NACE SP0169
SEG-02,TP-02-2,2025-08-23,-0.893,-1.162,1.02,Pass,NACE SP0169
SEG-02,TP-02-3,2025-08-23,-0.75,-0.921,4.43,Fail,NACE SP0169
SEG-03,TP-03-1,2025-08-23,-0.797,-0.95,1.21,Fail,NACE SP0169
SEG-03,TP-03-2,2025-08-23,-0.919,-1.303,3.34,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-23,-0.769,-1.091,1.16,Fail,NACE SP0169
SEG-04,TP-04-1,2025-08-23,-0.918,-1.058,1.29,Pass,NACE SP0169
SEG-04,TP-04-2,2025-08-23,-0.876,-1.036,1.12,Pass,NACE SP0169
SEG-04,TP-04-3,2025-08-23,-0.907,-1.279,4.03,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-23,-0.888,-1.262,2.4,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-23,-0.859,-1.066,0.77,Pass,NACE SP0169
SEG-05,TP-05-3,2025-08-23,-0.821,-1.073,2.71,Fail,NACE SP0169
SEG-06,TP-06-1,2025-08-23,-0.757,-1.024,2.22,Fail,NACE SP0169
SEG-06,TP-06-2,2025-08-23,-0.825,-0.964,1.17,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-23,-0.889,-1.028,3.56,Pass,NACE SP0169
SEG-07,TP-07-1,2025-08-23,-0.775,-0.925,2.77,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-23,-0.705,-0.988,2.14,Fail,NACE SP0169
SEG-07,TP-07-3,2025-08-23,-0.82,-0.966,2.49,Fail,NACE SP0169
SEG-01,TP-01-1,2025-08-24,-0.857,-1.245,2.14,Pass,NACE SP0169
SEG-01,TP-01-2,2025-08-24,-0.846,-1.24,4.41,Fail,NACE SP0169
SEG-01,TP-01-3,2025-08-24,-0.708,-0.832,2.82,Fail,NACE SP0169
SEG-02,TP-02-1,2025-08-24,-0.937,-1.27,3.25,Pass,NACE SP0169
SEG-02,TP-02-2,2025-08-24,-0.892,-1.236,2.43,Pass,NACE SP0169
SEG-02,TP-02-3,2025-08-24,-0.942,-1.1,2.38,Pass,NACE SP0169
SEG-03,TP-03-1,2025-08-24,-0.726,-0.9,1.15,Fail,NACE SP0169
SEG-03,TP-03-2,2025-08-24,-0.956,-1.306,2.93,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-24,-0.8,-1.036,0.77,Fail,NACE SP0169
SEG-04,TP-04-1,2025-08-24,-0.832,-0.972,0.78,Fail,NACE SP0169
SEG-04,TP-04-2,2025-08-24,-0.792,-1.015,0.91,Fail,NACE SP0169
SEG-04,TP-04-3,2025-08-24,-0.9,-1.118,0.89,Pass,NACE SP0169
SEG-05,TP-05-1,2025-08-24,-0.903,-1.172,2.99,Pass,NACE SP0169
SEG-05,TP-05-2,2025-08-24,-0.757,-1.067,1.04,Fail,NACE SP0169
SEG-05,TP-05-3,2025-08-24,-0.862,-1.206,0.84,Pass,NACE SP0169
SEG-06,TP-06-1,2025-08-24,-0.952,-1.337,1.84,Pass,NACE SP0169
SEG-06,TP-06-2,2025-08-24,-0.837,-1.177,4.54,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-24,-0.888,-1.15,3.09,Pass,NACE SP0169
SEG-07,TP-07-1,2025-08-24,-0.839,-1.033,3.83,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-24,-0.802,-1.099,3.0,Fail,NACE SP0169
SEG-07,TP-07-3,2025-08-24,-0.927,-1.093,1.38,Pass,NACE SP0169
SEG-01,TP-01-1,2025-08-25,-0.883,-1.184,2.24,Pass,NACE SP0169
SEG-01,TP-01-2,2025-08-25,-0.905,-1.132,3.99,Pass,NACE SP0169
SEG-01,TP-01-3,2025-08-25,-1.04,-1.182,2.7,Pass,NACE SP0169
SEG-02,TP-02-1,2025-08-25,-0.768,-0.958,2.82,Fail,NACE SP0169
SEG-02,TP-02-2,2025-08-25,-0.817,-1.029,1.09,Fail,NACE SP0169
SEG-02,TP-02-3,2025-08-25,-0.923,-1.096,1.49,Pass,NACE SP0169
SEG-03,TP-03-1,2025-08-25,-0.718,-0.858,3.18,Fail,NACE SP0169
SEG-03,TP-03-2,2025-08-25,-0.88,-1.051,0.67,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-25,-0.796,-1.057,3.88,Fail,NACE SP0169
SEG-04,TP-04-1,2025-08-25,-0.739,-0.947,3.58,Fail,NACE SP0169
SEG-04,TP-04-2,2025-08-25,-0.887,-1.068,3.09,Pass,NACE SP0169
SEG-04,TP-04-3,2025-08-25,-0.815,-1.034,1.82,Fail,NACE SP0169
SEG-05,TP-05-1,2025-08-25,-0.82,-0.945,3.3,Fail,NACE SP0169
SEG-05,TP-05-2,2025-08-25,-0.653,-0.854,4.8,Fail,NACE SP0169
SEG-05,TP-05-3,2025-08-25,-0.768,-0.964,0.83,Fail,NACE SP0169
SEG-06,TP-06-1,2025-08-25,-0.917,-1.221,4.82,Pass,NACE SP0169
SEG-06,TP-06-2,2025-08-25,-0.782,-1.131,2.85,Fail,NACE SP0169
SEG-06,TP-06-3,2025-08-25,-0.836,-1.121,3.37,Fail,NACE SP0169
SEG-07,TP-07-1,2025-08-25,-0.772,-1.082,2.99,Fail,NACE SP0169
SEG-07,TP-07-2,2025-08-25,-0.913,-1.088,4.26,Pass,NACE SP0169
SEG-07,TP-07-3,2025-08-25,-0.894,-1.136,1.37,Pass,NACE SP0169
SEG-01,TP-01-1,2025-08-26,-0.835,-1.114,4.94,Fail,NACE SP0169
SEG-01,TP-01-2,2025-08-26,-0.921,-1.138,2.6,Pass,NACE SP0169
SEG-01,TP-01-3,2025-08-26,-0.788,-0.968,0.83,Fail,NACE SP0169
SEG-02,TP-02-1,2025-08-26,-0.778,-1.075,1.09,Fail,NACE SP0169
SEG-02,TP-02-2,2025-08-26,-0.885,-0.997,3.89,Pass,NACE SP0169
SEG-02,TP-02-3,2025-08-26,-0.761,-0.94,4.78,Fail,NACE SP0169
SEG-03,TP-03-1,2025-08-26,-0.814,-1.152,3.5,Fail,NACE SP0169
SEG-03,TP-03-2,2025-08-26,-0.928,-1.133,1.31,Pass,NACE SP0169
SEG-03,TP-03-3,2025-08-26,-0.981,-1.248,4.34,Pass,NACE SP0169
SEG-04,TP-04-1,2025-08-26,-0.857,-1.183,0.56,Pass,NACE SP0169
SEG-04,TP-04-2,2025-08-26,-0.947,-1.091,2.51,Pass,NACE SP0169
